DATA,NU_ANO,NU_DIA,NU_SEMESTRE,DS_SEMESTRE,NU_ANO_SEMESTRE,DS_SEMESTRE_ANO,NU_TRIMESTRE,DS_TRIMESTRE,NU_ANO_TRIMESTRE,DS_ANO_TRIMESTRE,NU_MES,DS_MES,DS_MES_SIGLA,NU_ANO_MES,DS_MES_ANO,NU_DIA_SEMANA,DS_DIA_SEMANA,DS_DIA_SEMANA_SIGLA
"28/12/2012,2012,28,2,""2º Sem."",20122,""S2/2012"",4,""4º Trim."",20124,""T4/2012"",12,""DEZEMBRO"",""DEZ"",201212,""DEZ/2012"",6,""SEXTA"",""SEX"""
"29/12/2012,2012,29,2,""2º Sem."",20122,""S2/2012"",4,""4º Trim."",20124,""T4/2012"",12,""DEZEMBRO"",""DEZ"",201212,""DEZ/2012"",7,""SABADO"",""SAB"""
"30/12/2012,2012,30,2,""2º Sem."",20122,""S2/2012"",4,""4º Trim."",20124,""T4/2012"",12,""DEZEMBRO"",""DEZ"",201212,""DEZ/2012"",1,""DOMINGO"",""DOM"""
"31/12/2012,2012,31,2,""2º Sem."",20122,""S2/2012"",4,""4º Trim."",20124,""T4/2012"",12,""DEZEMBRO"",""DEZ"",201212,""DEZ/2012"",2,""SEGUNDA"",""SEG"""
"01/01/2013,2013,1,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",3,""TERCA"",""TER"""
"02/01/2013,2013,2,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",4,""QUARTA"",""QUA"""
"03/01/2013,2013,3,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",5,""QUINTA"",""QUI"""
"04/01/2013,2013,4,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",6,""SEXTA"",""SEX"""
"05/01/2013,2013,5,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",7,""SABADO"",""SAB"""
"06/01/2013,2013,6,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",1,""DOMINGO"",""DOM"""
"07/01/2013,2013,7,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",2,""SEGUNDA"",""SEG"""
"08/01/2013,2013,8,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",3,""TERCA"",""TER"""
"09/01/2013,2013,9,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",4,""QUARTA"",""QUA"""
"10/01/2013,2013,10,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",5,""QUINTA"",""QUI"""
"11/01/2013,2013,11,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",6,""SEXTA"",""SEX"""
"12/01/2013,2013,12,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",7,""SABADO"",""SAB"""
"13/01/2013,2013,13,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",1,""DOMINGO"",""DOM"""
"14/01/2013,2013,14,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",2,""SEGUNDA"",""SEG"""
"15/01/2013,2013,15,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",3,""TERCA"",""TER"""
"16/01/2013,2013,16,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",4,""QUARTA"",""QUA"""
"17/01/2013,2013,17,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",5,""QUINTA"",""QUI"""
"18/01/2013,2013,18,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",6,""SEXTA"",""SEX"""
"19/01/2013,2013,19,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",7,""SABADO"",""SAB"""
"20/01/2013,2013,20,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",1,""DOMINGO"",""DOM"""
"21/01/2013,2013,21,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",2,""SEGUNDA"",""SEG"""
"22/01/2013,2013,22,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",3,""TERCA"",""TER"""
"23/01/2013,2013,23,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",4,""QUARTA"",""QUA"""
"24/01/2013,2013,24,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",5,""QUINTA"",""QUI"""
"25/01/2013,2013,25,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",6,""SEXTA"",""SEX"""
"26/01/2013,2013,26,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",7,""SABADO"",""SAB"""
"27/01/2013,2013,27,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",1,""DOMINGO"",""DOM"""
"28/01/2013,2013,28,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",2,""SEGUNDA"",""SEG"""
"29/01/2013,2013,29,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",3,""TERCA"",""TER"""
"30/01/2013,2013,30,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",4,""QUARTA"",""QUA"""
"31/01/2013,2013,31,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",1,""JANEIRO"",""JAN"",201301,""JAN/2013"",5,""QUINTA"",""QUI"""
"01/02/2013,2013,1,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",6,""SEXTA"",""SEX"""
"02/02/2013,2013,2,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",7,""SABADO"",""SAB"""
"03/02/2013,2013,3,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",1,""DOMINGO"",""DOM"""
"04/02/2013,2013,4,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",2,""SEGUNDA"",""SEG"""
"05/02/2013,2013,5,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",3,""TERCA"",""TER"""
"06/02/2013,2013,6,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",4,""QUARTA"",""QUA"""
"07/02/2013,2013,7,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",5,""QUINTA"",""QUI"""
"08/02/2013,2013,8,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",6,""SEXTA"",""SEX"""
"09/02/2013,2013,9,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",7,""SABADO"",""SAB"""
"10/02/2013,2013,10,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",1,""DOMINGO"",""DOM"""
"11/02/2013,2013,11,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",2,""SEGUNDA"",""SEG"""
"12/02/2013,2013,12,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",3,""TERCA"",""TER"""
"13/02/2013,2013,13,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",4,""QUARTA"",""QUA"""
"14/02/2013,2013,14,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",5,""QUINTA"",""QUI"""
"15/02/2013,2013,15,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",6,""SEXTA"",""SEX"""
"16/02/2013,2013,16,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",7,""SABADO"",""SAB"""
"17/02/2013,2013,17,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",1,""DOMINGO"",""DOM"""
"18/02/2013,2013,18,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",2,""SEGUNDA"",""SEG"""
"19/02/2013,2013,19,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",3,""TERCA"",""TER"""
"20/02/2013,2013,20,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",4,""QUARTA"",""QUA"""
"21/02/2013,2013,21,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",5,""QUINTA"",""QUI"""
"22/02/2013,2013,22,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",6,""SEXTA"",""SEX"""
"23/02/2013,2013,23,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",7,""SABADO"",""SAB"""
"24/02/2013,2013,24,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",1,""DOMINGO"",""DOM"""
"25/02/2013,2013,25,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",2,""SEGUNDA"",""SEG"""
"26/02/2013,2013,26,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",3,""TERCA"",""TER"""
"27/02/2013,2013,27,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",4,""QUARTA"",""QUA"""
"28/02/2013,2013,28,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",2,""FEVEREIRO"",""FEV"",201302,""FEV/2013"",5,""QUINTA"",""QUI"""
"01/03/2013,2013,1,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",6,""SEXTA"",""SEX"""
"02/03/2013,2013,2,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",7,""SABADO"",""SAB"""
"03/03/2013,2013,3,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",1,""DOMINGO"",""DOM"""
"04/03/2013,2013,4,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",2,""SEGUNDA"",""SEG"""
"05/03/2013,2013,5,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",3,""TERCA"",""TER"""
"06/03/2013,2013,6,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",4,""QUARTA"",""QUA"""
"07/03/2013,2013,7,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",5,""QUINTA"",""QUI"""
"08/03/2013,2013,8,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",6,""SEXTA"",""SEX"""
"09/03/2013,2013,9,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",7,""SABADO"",""SAB"""
"10/03/2013,2013,10,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",1,""DOMINGO"",""DOM"""
"11/03/2013,2013,11,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",2,""SEGUNDA"",""SEG"""
"12/03/2013,2013,12,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",3,""TERCA"",""TER"""
"13/03/2013,2013,13,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",4,""QUARTA"",""QUA"""
"14/03/2013,2013,14,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",5,""QUINTA"",""QUI"""
"15/03/2013,2013,15,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",6,""SEXTA"",""SEX"""
"16/03/2013,2013,16,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",7,""SABADO"",""SAB"""
"17/03/2013,2013,17,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",1,""DOMINGO"",""DOM"""
"18/03/2013,2013,18,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",2,""SEGUNDA"",""SEG"""
"19/03/2013,2013,19,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",3,""TERCA"",""TER"""
"20/03/2013,2013,20,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",4,""QUARTA"",""QUA"""
"21/03/2013,2013,21,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",5,""QUINTA"",""QUI"""
"22/03/2013,2013,22,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",6,""SEXTA"",""SEX"""
"23/03/2013,2013,23,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",7,""SABADO"",""SAB"""
"24/03/2013,2013,24,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",1,""DOMINGO"",""DOM"""
"25/03/2013,2013,25,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",2,""SEGUNDA"",""SEG"""
"26/03/2013,2013,26,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",3,""TERCA"",""TER"""
"27/03/2013,2013,27,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",4,""QUARTA"",""QUA"""
"28/03/2013,2013,28,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",5,""QUINTA"",""QUI"""
"29/03/2013,2013,29,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",6,""SEXTA"",""SEX"""
"30/03/2013,2013,30,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",7,""SABADO"",""SAB"""
"31/03/2013,2013,31,1,""1º Sem."",20131,""S1/2013"",1,""1º Trim."",20131,""T1/2013"",3,""MARCO"",""MAR"",201303,""MAR/2013"",1,""DOMINGO"",""DOM"""
"01/04/2013,2013,1,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",2,""SEGUNDA"",""SEG"""
"02/04/2013,2013,2,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",3,""TERCA"",""TER"""
"03/04/2013,2013,3,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",4,""QUARTA"",""QUA"""
"04/04/2013,2013,4,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",5,""QUINTA"",""QUI"""
"05/04/2013,2013,5,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",6,""SEXTA"",""SEX"""
"06/04/2013,2013,6,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",7,""SABADO"",""SAB"""
"07/04/2013,2013,7,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",1,""DOMINGO"",""DOM"""
"08/04/2013,2013,8,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",2,""SEGUNDA"",""SEG"""
"09/04/2013,2013,9,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",3,""TERCA"",""TER"""
"10/04/2013,2013,10,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",4,""QUARTA"",""QUA"""
"11/04/2013,2013,11,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",5,""QUINTA"",""QUI"""
"12/04/2013,2013,12,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",6,""SEXTA"",""SEX"""
"13/04/2013,2013,13,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",7,""SABADO"",""SAB"""
"14/04/2013,2013,14,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",1,""DOMINGO"",""DOM"""
"15/04/2013,2013,15,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",2,""SEGUNDA"",""SEG"""
"16/04/2013,2013,16,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",3,""TERCA"",""TER"""
"17/04/2013,2013,17,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",4,""QUARTA"",""QUA"""
"18/04/2013,2013,18,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",5,""QUINTA"",""QUI"""
"19/04/2013,2013,19,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",6,""SEXTA"",""SEX"""
"20/04/2013,2013,20,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",7,""SABADO"",""SAB"""
"21/04/2013,2013,21,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",1,""DOMINGO"",""DOM"""
"22/04/2013,2013,22,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",2,""SEGUNDA"",""SEG"""
"23/04/2013,2013,23,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",3,""TERCA"",""TER"""
"24/04/2013,2013,24,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",4,""QUARTA"",""QUA"""
"25/04/2013,2013,25,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",5,""QUINTA"",""QUI"""
"26/04/2013,2013,26,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",6,""SEXTA"",""SEX"""
"27/04/2013,2013,27,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",7,""SABADO"",""SAB"""
"28/04/2013,2013,28,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",1,""DOMINGO"",""DOM"""
"29/04/2013,2013,29,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",2,""SEGUNDA"",""SEG"""
"30/04/2013,2013,30,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",4,""ABRIL"",""ABR"",201304,""ABR/2013"",3,""TERCA"",""TER"""
"01/05/2013,2013,1,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",5,""MAIO"",""MAI"",201305,""MAI/2013"",4,""QUARTA"",""QUA"""
"02/05/2013,2013,2,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",5,""MAIO"",""MAI"",201305,""MAI/2013"",5,""QUINTA"",""QUI"""
"03/05/2013,2013,3,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",5,""MAIO"",""MAI"",201305,""MAI/2013"",6,""SEXTA"",""SEX"""
"04/05/2013,2013,4,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",5,""MAIO"",""MAI"",201305,""MAI/2013"",7,""SABADO"",""SAB"""
"05/05/2013,2013,5,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",5,""MAIO"",""MAI"",201305,""MAI/2013"",1,""DOMINGO"",""DOM"""
"06/05/2013,2013,6,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",5,""MAIO"",""MAI"",201305,""MAI/2013"",2,""SEGUNDA"",""SEG"""
"07/05/2013,2013,7,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",5,""MAIO"",""MAI"",201305,""MAI/2013"",3,""TERCA"",""TER"""
"08/05/2013,2013,8,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",5,""MAIO"",""MAI"",201305,""MAI/2013"",4,""QUARTA"",""QUA"""
"09/05/2013,2013,9,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",5,""MAIO"",""MAI"",201305,""MAI/2013"",5,""QUINTA"",""QUI"""
"10/05/2013,2013,10,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",5,""MAIO"",""MAI"",201305,""MAI/2013"",6,""SEXTA"",""SEX"""
"11/05/2013,2013,11,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",5,""MAIO"",""MAI"",201305,""MAI/2013"",7,""SABADO"",""SAB"""
"12/05/2013,2013,12,1,""1º Sem."",20131,""S1/2013"",2,""2º Trim."",20132,""T2/2013"",5,""MAIO"",""MAI"",201305,""MAI/2013"",1,""DOMINGO"",""DOM"""
