"data","nu_ano","nu_dia","nu_semestre","ds_semestre","ds_codanosemestre","ds_semestreano","nu_trimestre","ds_trimestre","nu_codanotrimestre","ds_trimestreano","nu_mes","ds_mes","sigla_mes","nu_anomes","ds_anomes","nu_diasemana","ds_diasemana","ds_siglasemana"
"2005-09-10",2005,10,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",7,"SABADO","SAB"
"2005-09-11",2005,11,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",1,"DOMINGO","DOM"
"2005-09-12",2005,12,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",2,"SEGUNDA","SEG"
"2005-09-13",2005,13,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",3,"TERCA","TER"
"2005-09-14",2005,14,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",4,"QUARTA","QUA"
"2005-09-15",2005,15,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",5,"QUINTA","QUI"
"2005-09-16",2005,16,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",6,"SEXTA","SEX"
"2005-09-17",2005,17,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",7,"SABADO","SAB"
"2005-09-18",2005,18,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",1,"DOMINGO","DOM"
"2005-09-19",2005,19,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",2,"SEGUNDA","SEG"
"2005-09-20",2005,20,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",3,"TERCA","TER"
"2005-09-21",2005,21,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",4,"QUARTA","QUA"
"2005-09-22",2005,22,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",5,"QUINTA","QUI"
"2005-09-23",2005,23,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",6,"SEXTA","SEX"
"2005-09-24",2005,24,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",7,"SABADO","SAB"
"2005-09-25",2005,25,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",1,"DOMINGO","DOM"
"2005-09-26",2005,26,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",2,"SEGUNDA","SEG"
"2005-09-27",2005,27,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",3,"TERCA","TER"
"2005-09-28",2005,28,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",4,"QUARTA","QUA"
"2005-09-29",2005,29,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",5,"QUINTA","QUI"
"2005-09-30",2005,30,2,"2º Sem.",20052,"S2/2005",3,"3º Trim.",20053,"T3/2005",9,"SETEMBRO","SET",200509,"SET/2005",6,"SEXTA","SEX"
"2005-10-01",2005,1,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",7,"SABADO","SAB"
"2005-10-02",2005,2,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",1,"DOMINGO","DOM"
"2005-10-03",2005,3,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",2,"SEGUNDA","SEG"
"2005-10-04",2005,4,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",3,"TERCA","TER"
"2005-10-05",2005,5,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",4,"QUARTA","QUA"
"2005-10-06",2005,6,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",5,"QUINTA","QUI"
"2005-10-07",2005,7,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",6,"SEXTA","SEX"
"2005-10-08",2005,8,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",7,"SABADO","SAB"
"2005-10-09",2005,9,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",1,"DOMINGO","DOM"
"2005-10-10",2005,10,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",2,"SEGUNDA","SEG"
"2005-10-11",2005,11,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",3,"TERCA","TER"
"2005-10-12",2005,12,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",4,"QUARTA","QUA"
"2005-10-13",2005,13,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",5,"QUINTA","QUI"
"2005-10-14",2005,14,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",6,"SEXTA","SEX"
"2005-10-15",2005,15,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",7,"SABADO","SAB"
"2005-10-16",2005,16,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",1,"DOMINGO","DOM"
"2005-10-17",2005,17,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",2,"SEGUNDA","SEG"
"2005-10-18",2005,18,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",3,"TERCA","TER"
"2005-10-19",2005,19,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",4,"QUARTA","QUA"
"2005-10-20",2005,20,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",5,"QUINTA","QUI"
"2005-10-21",2005,21,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",6,"SEXTA","SEX"
"2005-10-22",2005,22,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",7,"SABADO","SAB"
"2005-10-23",2005,23,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",1,"DOMINGO","DOM"
"2005-10-24",2005,24,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",2,"SEGUNDA","SEG"
"2005-10-25",2005,25,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",3,"TERCA","TER"
"2005-10-26",2005,26,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",4,"QUARTA","QUA"
"2005-10-27",2005,27,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",5,"QUINTA","QUI"
"2005-10-28",2005,28,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",6,"SEXTA","SEX"
"2005-10-29",2005,29,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",7,"SABADO","SAB"
"2005-10-30",2005,30,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",1,"DOMINGO","DOM"
"2005-10-31",2005,31,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",10,"OUTUBRO","OUT",200510,"OUT/2005",2,"SEGUNDA","SEG"
"2005-11-01",2005,1,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",3,"TERCA","TER"
"2005-11-02",2005,2,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",4,"QUARTA","QUA"
"2005-11-03",2005,3,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",5,"QUINTA","QUI"
"2005-11-04",2005,4,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",6,"SEXTA","SEX"
"2005-11-05",2005,5,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",7,"SABADO","SAB"
"2005-11-06",2005,6,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",1,"DOMINGO","DOM"
"2005-11-07",2005,7,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",2,"SEGUNDA","SEG"
"2005-11-08",2005,8,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",3,"TERCA","TER"
"2005-11-09",2005,9,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",4,"QUARTA","QUA"
"2005-11-10",2005,10,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",5,"QUINTA","QUI"
"2005-11-11",2005,11,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",6,"SEXTA","SEX"
"2005-11-12",2005,12,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",7,"SABADO","SAB"
"2005-11-13",2005,13,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",1,"DOMINGO","DOM"
"2005-11-14",2005,14,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",2,"SEGUNDA","SEG"
"2005-11-15",2005,15,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",3,"TERCA","TER"
"2005-11-16",2005,16,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",4,"QUARTA","QUA"
"2005-11-17",2005,17,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",5,"QUINTA","QUI"
"2005-11-18",2005,18,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",6,"SEXTA","SEX"
"2005-11-19",2005,19,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",7,"SABADO","SAB"
"2005-11-20",2005,20,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",1,"DOMINGO","DOM"
"2005-11-21",2005,21,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",2,"SEGUNDA","SEG"
"2005-11-22",2005,22,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",3,"TERCA","TER"
"2005-11-23",2005,23,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",4,"QUARTA","QUA"
"2005-11-24",2005,24,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",5,"QUINTA","QUI"
"2005-11-25",2005,25,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",6,"SEXTA","SEX"
"2005-11-26",2005,26,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",7,"SABADO","SAB"
"2005-11-27",2005,27,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",1,"DOMINGO","DOM"
"2005-11-28",2005,28,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",2,"SEGUNDA","SEG"
"2005-11-29",2005,29,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",3,"TERCA","TER"
"2005-11-30",2005,30,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",11,"NOVEMBRO","NOV",200511,"NOV/2005",4,"QUARTA","QUA"
"2005-12-01",2005,1,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",5,"QUINTA","QUI"
"2005-12-02",2005,2,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",6,"SEXTA","SEX"
"2005-12-03",2005,3,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",7,"SABADO","SAB"
"2005-12-04",2005,4,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",1,"DOMINGO","DOM"
"2005-12-05",2005,5,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",2,"SEGUNDA","SEG"
"2005-12-06",2005,6,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",3,"TERCA","TER"
"2005-12-07",2005,7,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",4,"QUARTA","QUA"
"2005-12-08",2005,8,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",5,"QUINTA","QUI"
"2005-12-09",2005,9,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",6,"SEXTA","SEX"
"2005-12-10",2005,10,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",7,"SABADO","SAB"
"2005-12-11",2005,11,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",1,"DOMINGO","DOM"
"2005-12-12",2005,12,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",2,"SEGUNDA","SEG"
"2005-12-13",2005,13,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",3,"TERCA","TER"
"2005-12-14",2005,14,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",4,"QUARTA","QUA"
"2005-12-15",2005,15,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",5,"QUINTA","QUI"
"2005-12-16",2005,16,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",6,"SEXTA","SEX"
"2005-12-17",2005,17,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",7,"SABADO","SAB"
"2005-12-18",2005,18,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",1,"DOMINGO","DOM"
"2005-12-19",2005,19,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",2,"SEGUNDA","SEG"
"2005-12-20",2005,20,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",3,"TERCA","TER"
"2005-12-21",2005,21,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",4,"QUARTA","QUA"
"2005-12-22",2005,22,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",5,"QUINTA","QUI"
"2005-12-23",2005,23,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",6,"SEXTA","SEX"
"2005-12-24",2005,24,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",7,"SABADO","SAB"
"2005-12-25",2005,25,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",1,"DOMINGO","DOM"
"2005-12-26",2005,26,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",2,"SEGUNDA","SEG"
"2005-12-27",2005,27,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",3,"TERCA","TER"
"2005-12-28",2005,28,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",4,"QUARTA","QUA"
"2005-12-29",2005,29,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",5,"QUINTA","QUI"
"2005-12-30",2005,30,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",6,"SEXTA","SEX"
"2005-12-31",2005,31,2,"2º Sem.",20052,"S2/2005",4,"4º Trim.",20054,"T4/2005",12,"DEZEMBRO","DEZ",200512,"DEZ/2005",7,"SABADO","SAB"
"2006-01-01",2006,1,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",1,"DOMINGO","DOM"
"2006-01-02",2006,2,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",2,"SEGUNDA","SEG"
"2006-01-03",2006,3,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",3,"TERCA","TER"
"2006-01-04",2006,4,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",4,"QUARTA","QUA"
"2006-01-05",2006,5,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",5,"QUINTA","QUI"
"2006-01-06",2006,6,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",6,"SEXTA","SEX"
"2006-01-07",2006,7,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",7,"SABADO","SAB"
"2006-01-08",2006,8,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",1,"DOMINGO","DOM"
"2006-01-09",2006,9,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",2,"SEGUNDA","SEG"
"2006-01-10",2006,10,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",3,"TERCA","TER"
"2006-01-11",2006,11,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",4,"QUARTA","QUA"
"2006-01-12",2006,12,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",5,"QUINTA","QUI"
"2006-01-13",2006,13,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",6,"SEXTA","SEX"
"2006-01-14",2006,14,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",7,"SABADO","SAB"
"2006-01-15",2006,15,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",1,"DOMINGO","DOM"
"2006-01-16",2006,16,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",2,"SEGUNDA","SEG"
"2006-01-17",2006,17,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",3,"TERCA","TER"
"2006-01-18",2006,18,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",4,"QUARTA","QUA"
"2006-01-19",2006,19,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",5,"QUINTA","QUI"
"2006-01-20",2006,20,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",6,"SEXTA","SEX"
"2006-01-21",2006,21,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",7,"SABADO","SAB"
"2006-01-22",2006,22,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",1,"DOMINGO","DOM"
"2006-01-23",2006,23,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",2,"SEGUNDA","SEG"
"2006-01-24",2006,24,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",3,"TERCA","TER"
"2006-01-25",2006,25,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",4,"QUARTA","QUA"
"2006-01-26",2006,26,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",5,"QUINTA","QUI"
"2006-01-27",2006,27,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",6,"SEXTA","SEX"
"2006-01-28",2006,28,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",7,"SABADO","SAB"
"2006-01-29",2006,29,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",1,"DOMINGO","DOM"
"2006-01-30",2006,30,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",2,"SEGUNDA","SEG"
"2006-01-31",2006,31,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",1,"JANEIRO","JAN",200601,"JAN/2006",3,"TERCA","TER"
"2006-02-01",2006,1,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",2,"FEVEREIRO","FEV",200602,"FEV/2006",4,"QUARTA","QUA"
"2006-02-02",2006,2,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",2,"FEVEREIRO","FEV",200602,"FEV/2006",5,"QUINTA","QUI"
"2006-02-03",2006,3,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",2,"FEVEREIRO","FEV",200602,"FEV/2006",6,"SEXTA","SEX"
"2006-02-04",2006,4,1,"1º Sem.",20061,"S1/2006",1,"1º Trim.",20061,"T1/2006",2,"FEVEREIRO","FEV",200602,"FEV/2006",7,"SABADO","SAB"
