"classeProcessual","codigoLocalidade","orgaoJulgador_codigoOrgao","assunto_codigoNacional","codigo_ultima_movimentacao","mes_ajuizamento","alvo_processos_demorados","G1","G2","JE","TR","CRIMINAL","CIVIL","JUIZADOS","EXECUTIVOS","OUTROS","PEQUENO","MÉDIO","GRANDE"
1116,572,2896,899,246,4,"DEMORADO",1,0,0,0,0,0,0,1,0,0,1,0
1116,572,2892,5952,246,4,"NORMAL",1,0,0,0,0,0,0,1,0,0,1,0
1116,572,2892,5952,246,4,"NORMAL",1,0,0,0,0,0,0,1,0,0,1,0
1116,572,2892,5952,246,4,"NORMAL",1,0,0,0,0,0,0,1,0,0,1,0
1116,572,2892,5952,246,5,"NORMAL",1,0,0,0,0,0,0,1,0,0,1,0
1116,572,2892,5952,246,5,"NORMAL",1,0,0,0,0,0,0,1,0,0,1,0
1116,572,2892,5952,246,5,"NORMAL",1,0,0,0,0,0,0,1,0,0,1,0
1116,731,5359,6017,246,3,"DEMORADO",1,0,0,0,0,0,0,1,0,0,1,0
1116,920,6471,6017,246,1,"NORMAL",1,0,0,0,0,0,0,1,0,0,1,0
1116,990,72025,6069,246,2,"NORMAL",1,0,0,0,0,0,0,1,0,0,1,0
1116,990,72025,9148,246,4,"NORMAL",1,0,0,0,0,0,0,1,0,0,1,0
1118,3375,6122,6069,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1118,572,2892,5952,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1232,2882,6034,8829,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1268,1034,6473,10949,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1268,215,3184,10949,246,1,"DEMORADO",1,0,0,0,1,0,0,0,0,0,1,0
1268,2625,16514,10949,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1268,4467,13360,10949,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1268,4467,13360,10949,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1268,572,3098,5560,246,1,"DEMORADO",1,0,0,0,1,0,0,0,0,0,1,0
1268,768,8158,10949,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1289,3414,7790,5802,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1289,5,5437,10410,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1289,5305,6484,7677,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1289,5305,6484,7780,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1295,1318,7830,10090,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1295,2297,6442,7687,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1295,2625,16514,5833,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1295,3066,6063,5833,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1295,3374,6105,9601,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1295,3382,6133,10090,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1295,3414,7790,9160,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1295,3524,6947,7661,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1295,4175,6877,5961,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1295,4263,6882,8960,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1295,4831,6960,4960,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1295,4912,6968,9627,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1295,494,7889,10248,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1295,5440,6485,9160,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1295,5503,6492,5961,246,3,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1295,731,5359,9484,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,107,5424,7735,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1682,1155,6476,7735,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,131,5483,7925,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,2297,6442,7925,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,2625,16514,7834,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,2625,16514,7834,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,2625,16514,7735,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,2818,6206,7735,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,2876,6456,7834,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,3382,6133,7732,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,3561,6830,7735,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,3859,6839,7735,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1682,420,5367,7735,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,4446,7033,7732,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,4468,6921,7732,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,5,5446,7735,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,5066,7825,7925,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,5250,6823,7834,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,5466,6490,7925,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1682,5503,6494,7834,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1683,4063,6865,7895,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1707,1034,6472,10226,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1707,1034,6472,9196,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1707,121,5413,10456,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1707,131,5504,9532,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1707,1318,7831,10328,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1707,1318,7830,10445,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1707,19,5399,10445,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1707,2625,16514,10328,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1707,2876,6456,3425,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1707,2876,6456,3425,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1707,2891,6037,9584,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1707,3561,6829,10496,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1707,3906,6841,10328,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1707,4467,7021,11412,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1707,4467,7021,11412,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1707,494,7887,10445,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1707,5250,6823,9196,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1707,5503,6494,10328,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1707,572,2798,899,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
1707,592,3147,9584,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1709,1034,6472,10446,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1709,3680,6837,7698,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1714,2876,7817,5566,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1714,5,5454,5566,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1714,5163,7058,8939,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1714,920,6470,7942,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1725,3561,17356,10939,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
1727,131,5489,3435,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1727,2818,6206,3386,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1727,3414,7790,3372,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1727,4063,6861,7928,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1727,4063,6861,7928,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1727,4577,7795,3386,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1727,5440,6485,4263,246,1,"DEMORADO",1,0,0,0,1,0,0,0,0,0,1,0
1733,2818,6206,287,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10943,107,5424,4263,246,1,"DEMORADO",1,0,0,0,1,0,0,0,0,0,1,0
10943,1487,6211,10949,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10943,2456,6200,9719,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10943,3524,6952,3435,246,1,"DEMORADO",1,0,0,0,1,0,0,0,0,0,1,0
10943,3893,6937,10007,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10943,429,5384,287,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10943,452,5381,3606,246,1,"DEMORADO",1,0,0,0,1,0,0,0,0,0,1,0
10943,4577,7795,10949,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10943,5163,7058,3386,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10943,5163,7058,3402,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10943,5163,7058,5555,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10943,5163,7058,3632,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10943,5163,7058,3632,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10944,121,5413,9892,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10944,121,5413,3402,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10944,2297,6448,3431,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10944,2625,16514,3431,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10944,2625,16514,3620,246,1,"DEMORADO",1,0,0,0,1,0,0,0,0,0,1,0
10944,3382,6133,3624,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10944,3382,6133,3402,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10944,3893,6937,3386,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10944,5066,7825,3386,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10944,5066,7825,3406,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
10944,920,6470,3573,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
7,572,23064,9606,246,4,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
120,572,23063,10334,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23034,8942,246,1,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,899,246,1,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23087,3370,246,1,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23053,899,246,1,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23032,8942,246,1,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23052,8942,246,1,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23082,5566,246,1,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23082,5566,246,1,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23082,3372,246,1,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23052,10452,246,1,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,899,246,1,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23079,10445,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23053,899,246,2,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23034,9699,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23032,9678,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23079,9678,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23079,9518,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23087,5566,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23036,5952,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23034,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23032,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23052,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23036,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,10548,246,2,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23079,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23053,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23079,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23036,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23077,3370,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23079,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23036,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,10548,246,2,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23036,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23079,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23079,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23032,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23087,3466,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23079,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23079,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23079,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23058,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23058,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23032,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23032,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23032,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23032,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23053,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23050,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23032,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23050,6239,246,2,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23053,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23032,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23052,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23079,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23088,3465,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23050,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23053,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23058,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23052,6239,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23053,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23058,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23052,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23053,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23077,3608,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23088,5566,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23088,3608,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23077,5566,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23052,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23052,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23050,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23058,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23058,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23053,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23050,10548,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23053,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23088,3664,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23058,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23053,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23058,7677,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23050,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23053,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23058,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23082,3371,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23053,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23088,3372,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23077,5566,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23058,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23082,5566,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23050,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23077,3372,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23036,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23052,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23055,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23050,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23077,5566,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23058,5788,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23052,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23055,10445,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,7781,246,3,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23036,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23036,9699,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23055,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23079,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23050,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23079,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23053,5952,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23036,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23079,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23036,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23058,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23052,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23036,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23044,10548,246,3,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23050,10548,246,3,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23055,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23050,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23050,899,246,3,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23036,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23058,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23059,3664,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23055,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23058,10548,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23077,3417,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
198,572,23088,5566,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23079,10671,246,1,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23052,5788,246,1,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23034,8829,246,1,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23036,6239,246,1,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23079,10445,246,1,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23052,8829,246,1,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23053,7687,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23053,6239,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23036,10069,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23044,7677,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23044,5802,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23058,8942,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23050,8942,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23053,899,246,3,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23044,7664,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23053,10446,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23079,10252,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23052,5787,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23050,10341,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23052,9047,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23037,9582,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23034,9163,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23080,10656,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23064,8843,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,572,23050,9607,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
221,572,23034,8829,246,1,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
307,572,23077,7928,246,3,"NORMAL",0,1,0,0,1,0,0,0,0,0,1,0
307,572,79465,10902,246,3,"NORMAL",0,1,0,0,1,0,0,0,0,0,1,0
307,572,23077,11417,246,3,"NORMAL",0,1,0,0,1,0,0,0,0,0,1,0
307,572,23070,5897,246,3,"NORMAL",0,1,0,0,1,0,0,0,0,0,1,0
307,572,79465,10902,246,3,"NORMAL",0,1,0,0,1,0,0,0,0,0,1,0
307,572,23077,3370,246,3,"NORMAL",0,1,0,0,1,0,0,0,0,0,1,0
307,572,23070,5896,246,3,"NORMAL",0,1,0,0,1,0,0,0,0,0,1,0
307,572,23088,10902,246,3,"NORMAL",0,1,0,0,1,0,0,0,0,0,1,0
307,572,23081,5566,246,3,"NORMAL",0,1,0,0,1,0,0,0,0,0,1,0
426,572,23082,3370,246,1,"DEMORADO",0,1,0,0,1,0,0,0,0,0,1,0
427,572,23052,10241,246,2,"DEMORADO",0,1,0,0,1,0,0,0,0,0,1,0
428,572,23087,5566,246,1,"DEMORADO",0,1,0,0,1,0,0,0,0,0,1,0
1208,572,23079,9607,246,4,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
1231,572,23053,10659,246,2,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
1269,572,23087,3372,246,1,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
1269,572,23087,3608,246,1,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
1269,572,23087,5566,246,1,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
1269,572,23087,5566,246,1,"DEMORADO",0,1,0,0,0,1,0,0,0,0,1,0
